symbol,fundingTime,fundingRate,Day
LTCUSDT,1594684800000,0.00000000,2020-07-14 00:00:00
LTCUSDT,1594713600000,0.00000000,2020-07-14 08:00:00
LTCUSDT,1594742400000,0.00006683,2020-07-14 16:00:00
LTCUSDT,1594771200000,0.00000000,2020-07-15 00:00:00
LTCUSDT,1594800000000,0.00005276,2020-07-15 08:00:00
LTCUSDT,1594828800000,0.00000000,2020-07-15 16:00:00
LTCUSDT,1594857600000,0.00001093,2020-07-16 00:00:00
LTCUSDT,1594886400000,0.00000000,2020-07-16 08:00:00
LTCUSDT,1594915200000,0.00000000,2020-07-16 16:00:00
LTCUSDT,1594944000000,0.00000000,2020-07-17 00:00:00
LTCUSDT,1594972800000,0.00000000,2020-07-17 08:00:00
LTCUSDT,1595001600000,0.00000000,2020-07-17 16:00:00
LTCUSDT,1595030400000,0.00000000,2020-07-18 00:00:00
LTCUSDT,1595059200000,0.00000000,2020-07-18 08:00:00
LTCUSDT,1595088000000,0.00000000,2020-07-18 16:00:00
LTCUSDT,1595116800000,0.00005479,2020-07-19 00:00:00
LTCUSDT,1595145600000,0.00000000,2020-07-19 08:00:00
LTCUSDT,1595174400000,0.00000000,2020-07-19 16:00:00
LTCUSDT,1595203200000,0.00000000,2020-07-20 00:00:00
LTCUSDT,1595232000000,0.00004184,2020-07-20 08:00:00
LTCUSDT,1595260800000,0.00000000,2020-07-20 16:00:00
LTCUSDT,1595289600000,0.00000000,2020-07-21 00:00:00
LTCUSDT,1595318400000,0.00000000,2020-07-21 08:00:00
LTCUSDT,1595347200000,0.00000000,2020-07-21 16:00:00
LTCUSDT,1595376000000,0.00012914,2020-07-22 00:00:00
LTCUSDT,1595404800000,0.00004434,2020-07-22 08:00:00
LTCUSDT,1595433600000,0.00000000,2020-07-22 16:00:00
LTCUSDT,1595462400000,0.00036849,2020-07-23 00:00:00
LTCUSDT,1595491200000,0.00084726,2020-07-23 08:00:00
LTCUSDT,1595520000000,0.00080341,2020-07-23 16:00:00
LTCUSDT,1595548800000,0.00037188,2020-07-24 00:00:00
LTCUSDT,1595577600000,0.00066781,2020-07-24 08:00:00
LTCUSDT,1595606400000,0.00042321,2020-07-24 16:00:00
LTCUSDT,1595635200000,0.00042394,2020-07-25 00:00:00
LTCUSDT,1595664000000,0.00065533,2020-07-25 08:00:00
LTCUSDT,1595692800000,0.00090733,2020-07-25 16:00:00
LTCUSDT,1595721600000,0.00082928,2020-07-26 00:00:00
LTCUSDT,1595750400000,0.00099977,2020-07-26 08:00:00
LTCUSDT,1595779200000,0.00128958,2020-07-26 16:00:00
LTCUSDT,1595808000000,0.00094371,2020-07-27 00:00:00
LTCUSDT,1595836800000,0.00046434,2020-07-27 08:00:00
LTCUSDT,1595865600000,0.00044284,2020-07-27 16:00:00
LTCUSDT,1595894400000,0.00110254,2020-07-28 00:00:00
LTCUSDT,1595923200000,0.00143947,2020-07-28 08:00:00
LTCUSDT,1595952000000,0.00114137,2020-07-28 16:00:00
LTCUSDT,1595980800000,0.00111354,2020-07-29 00:00:00
LTCUSDT,1596009600000,0.00112083,2020-07-29 08:00:00
LTCUSDT,1596038400000,0.00077413,2020-07-29 16:00:00
LTCUSDT,1596067200000,0.00098899,2020-07-30 00:00:00
LTCUSDT,1596096000000,0.00111017,2020-07-30 08:00:00
LTCUSDT,1596124800000,0.00078392,2020-07-30 16:00:00
LTCUSDT,1596153600000,0.00124654,2020-07-31 00:00:00
LTCUSDT,1596182400000,0.00092243,2020-07-31 08:00:00
LTCUSDT,1596211200000,0.00084766,2020-07-31 16:00:00
LTCUSDT,1596240000000,0.00057120,2020-08-01 00:00:00
LTCUSDT,1596268800000,0.00078900,2020-08-01 08:00:00
LTCUSDT,1596297600000,0.00084750,2020-08-01 16:00:00
LTCUSDT,1596326400000,0.00164741,2020-08-02 00:00:00
LTCUSDT,1596355200000,0.00078084,2020-08-02 08:00:00
LTCUSDT,1596384000000,0.00062995,2020-08-02 16:00:00
LTCUSDT,1596412800000,0.00044367,2020-08-03 00:00:00
LTCUSDT,1596441600000,0.00056763,2020-08-03 08:00:00
LTCUSDT,1596470400000,0.00056067,2020-08-03 16:00:00
LTCUSDT,1596499200000,0.00057005,2020-08-04 00:00:00
LTCUSDT,1596528000000,0.00063457,2020-08-04 08:00:00
LTCUSDT,1596556800000,0.00058751,2020-08-04 16:00:00
LTCUSDT,1596585600000,0.00058744,2020-08-05 00:00:00
LTCUSDT,1596614400000,0.00051986,2020-08-05 08:00:00
LTCUSDT,1596643200000,0.00040282,2020-08-05 16:00:00
LTCUSDT,1596672000000,0.00055290,2020-08-06 00:00:00
LTCUSDT,1596700800000,0.00057578,2020-08-06 08:00:00
LTCUSDT,1596729600000,0.00071612,2020-08-06 16:00:00
LTCUSDT,1596758400000,0.00071074,2020-08-07 00:00:00
LTCUSDT,1596787200000,0.00055919,2020-08-07 08:00:00
LTCUSDT,1596816000000,0.00043517,2020-08-07 16:00:00
LTCUSDT,1596844800000,0.00000000,2020-08-08 00:00:00
LTCUSDT,1596873600000,0.00010125,2020-08-08 08:00:00
LTCUSDT,1596902400000,0.00036187,2020-08-08 16:00:00
LTCUSDT,1596931200000,0.00058926,2020-08-09 00:00:00
LTCUSDT,1596960000000,0.00051170,2020-08-09 08:00:00
LTCUSDT,1596988800000,0.00027717,2020-08-09 16:00:00
LTCUSDT,1597017600000,0.00026997,2020-08-10 00:00:00
LTCUSDT,1597046400000,0.00104670,2020-08-10 08:00:00
LTCUSDT,1597075200000,0.00059192,2020-08-10 16:00:00
LTCUSDT,1597104000000,0.00087127,2020-08-11 00:00:00
LTCUSDT,1597132800000,0.00085023,2020-08-11 08:00:00
LTCUSDT,1597161600000,0.00034792,2020-08-11 16:00:00
LTCUSDT,1597190400000,0.00010000,2020-08-12 00:00:00
LTCUSDT,1597219200000,0.00010000,2020-08-12 08:00:00
LTCUSDT,1597248000000,0.00011493,2020-08-12 16:00:00
LTCUSDT,1597276800000,0.00038998,2020-08-13 00:00:00
LTCUSDT,1597305600000,0.00041013,2020-08-13 08:00:00
LTCUSDT,1597334400000,0.00032264,2020-08-13 16:00:00
LTCUSDT,1597363200000,0.00062912,2020-08-14 00:00:00
LTCUSDT,1597392000000,0.00089602,2020-08-14 08:00:00
LTCUSDT,1597420800000,0.00080567,2020-08-14 16:00:00
LTCUSDT,1597449600000,0.00076366,2020-08-15 00:00:00
LTCUSDT,1597478400000,0.00053692,2020-08-15 08:00:00
LTCUSDT,1597507200000,0.00087037,2020-08-15 16:00:00
LTCUSDT,1597536000000,0.00128595,2020-08-16 00:00:00
LTCUSDT,1597564800000,0.00113773,2020-08-16 08:00:00
LTCUSDT,1597593600000,0.00089648,2020-08-16 16:00:00
LTCUSDT,1597622400000,0.00150281,2020-08-17 00:00:00
LTCUSDT,1597651200000,0.00125870,2020-08-17 08:00:00
LTCUSDT,1597680000000,0.00194026,2020-08-17 16:00:00
LTCUSDT,1597708800000,0.00155833,2020-08-18 00:00:00
LTCUSDT,1597737600000,0.00124218,2020-08-18 08:00:00
LTCUSDT,1597766400000,0.00089612,2020-08-18 16:00:00
LTCUSDT,1597795200000,0.00081458,2020-08-19 00:00:00
LTCUSDT,1597824000000,0.00040367,2020-08-19 08:00:00
LTCUSDT,1597852800000,0.00033249,2020-08-19 16:00:00
LTCUSDT,1597881600000,0.00028504,2020-08-20 00:00:00
LTCUSDT,1597910400000,0.00033304,2020-08-20 08:00:00
LTCUSDT,1597939200000,0.00033992,2020-08-20 16:00:00
LTCUSDT,1597968000000,0.00056115,2020-08-21 00:00:00
LTCUSDT,1597996800000,0.00013186,2020-08-21 08:00:00
LTCUSDT,1598025600000,0.00011623,2020-08-21 16:00:00
LTCUSDT,1598054400000,0.00010000,2020-08-22 00:00:00
LTCUSDT,1598083200000,0.00010000,2020-08-22 08:00:00
LTCUSDT,1598112000000,0.00010000,2020-08-22 16:00:00
LTCUSDT,1598140800000,0.00010000,2020-08-23 00:00:00
LTCUSDT,1598169600000,0.00010000,2020-08-23 08:00:00
LTCUSDT,1598198400000,0.00010000,2020-08-23 16:00:00
LTCUSDT,1598227200000,0.00010000,2020-08-24 00:00:00
LTCUSDT,1598256000000,0.00026041,2020-08-24 08:00:00
LTCUSDT,1598284800000,0.00026641,2020-08-24 16:00:00
LTCUSDT,1598313600000,0.00063901,2020-08-25 00:00:00
LTCUSDT,1598342400000,0.00034174,2020-08-25 08:00:00
LTCUSDT,1598371200000,0.00036387,2020-08-25 16:00:00
LTCUSDT,1598400000000,0.00042073,2020-08-26 00:00:00
LTCUSDT,1598428800000,0.00042565,2020-08-26 08:00:00
LTCUSDT,1598457600000,0.00042485,2020-08-26 16:00:00
LTCUSDT,1598486400000,0.00063744,2020-08-27 00:00:00
LTCUSDT,1598515200000,0.00059127,2020-08-27 08:00:00
LTCUSDT,1598544000000,0.00019197,2020-08-27 16:00:00
LTCUSDT,1598572800000,0.00010000,2020-08-28 00:00:00
LTCUSDT,1598601600000,0.00010000,2020-08-28 08:00:00
LTCUSDT,1598630400000,0.00010000,2020-08-28 16:00:00
LTCUSDT,1598659200000,0.00010000,2020-08-29 00:00:00
LTCUSDT,1598688000000,0.00025267,2020-08-29 08:00:00
LTCUSDT,1598716800000,0.00044841,2020-08-29 16:00:00
LTCUSDT,1598745600000,0.00019991,2020-08-30 00:00:00
LTCUSDT,1598774400000,0.00035019,2020-08-30 08:00:00
LTCUSDT,1598803200000,0.00032424,2020-08-30 16:00:00
