Open time,Day,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,,spot,,basis,fundingRate,,,,,
1.59E+12,4/16/2020 18:00,6998.92,7043.62,6970,7007.01,12311.361,1.59E+12,86285244.95,34771,6579.555,46121982.35,0,,7066.98,-4.489998676,0.999364651,0,0,1,-0.887078351,,
1.59E+12,4/16/2020 19:00,7007,7095,6990,7067.15,15077.654,1.59E+12,106246511,43079,8468.213,59672745.53,0,,7057.35,-3.570002842,0.999494144,0,0,1,-0.760074282,,
1.59E+12,4/16/2020 20:00,7067.35,7067.35,6960.21,7043.12,22728.453,1.59E+12,159262524.6,63445,11821.764,82854503.4,0,,7043.38,-4.370001731,0.999379559,0,0,1,-0.872456891,,
1.59E+12,4/16/2020 21:00,7043.43,7077.34,7022.82,7059.45,10511.33,1.59E+12,74103295.06,31411,5613.611,39576387.64,0,,7060.33,-4.050002977,0.999426372,0.00003345,0,1,-0.826543664,,
1.59E+12,4/16/2020 22:00,7059.25,7167.87,7056.31,7148.5,27405.89,1.59E+12,194761784.9,74304,15614.17,110995155,0,,7103.04,-3.989997762,0.999438269,0,0,1,-0.814875332,,
1.59E+12,4/16/2020 23:00,7149.61,7190.92,7060,7098.15,27262.569,1.59E+12,194396412.8,73762,13806.802,98506631.38,0,,7097.84,-4.830002044,0.999319511,0,0,1,-0.931350734,,
1.59E+12,4/17/2020 0:00,7098.15,7134.09,7003.16,7056.96,21207.733,1.59E+12,149875438.6,59424,10349.542,73154580.61,0,,7074.61,-3.289997858,0.999534957,0,0,1,-0.720045731,,
1.59E+12,4/17/2020 1:00,7057.16,7122,7057,7102.92,9993.35,1.59E+12,70888321.64,32249,5906.99,41898182.6,0,,7099.98,-4.020001576,0.999433801,0,0,1,-0.819257454,,
1.59E+12,4/17/2020 2:00,7102.92,7104.41,7055.33,7057.04,8057.674,1.59E+12,57031014.8,28371,3919.612,27744025.73,0,,7059.4,-5.930001891,0.999159985,0,0,1,-1.087810552,,
1.59E+12,4/17/2020 3:00,7057.89,7090,7042,7079.7,8465.888,1.59E+12,59810292.79,27258,4410.731,31164074.25,0,,7024.37,-3.050002527,0.999565797,0,0,1,-0.689798494,,
1.59E+12,4/17/2020 4:00,7079.69,7080.38,7011.11,7040.55,10419.703,1.59E+12,73378667.34,34138,4825.01,33980865.07,0,,7037.94,-6.800001324,0.999033808,0,0,1,-1.211562357,,
1.59E+12,4/17/2020 5:00,7040.89,7079.2,7023.78,7062.49,10386.425,1.59E+12,73329482.88,26876,6023.165,42527667.93,0,,7054.99,-5.740003359,0.999186391,-0.00006771,0,1,-1.06191209,,
1.59E+12,4/17/2020 6:00,7062.49,7062.49,7021.01,7053.78,9739.691,1.59E+12,68574445.47,32518,4419.426,31116282.53,0,,7042.5,-4.73999688,0.999326944,0,0,1,-0.924060601,,
1.59E+12,4/17/2020 7:00,7053.72,7065,7022,7039.01,10009.63,1.59E+12,70492305.65,32497,5104.629,35953755.39,0,,7033.59,-4.849997917,0.999310452,0,0,1,-0.940235615,,
1.59E+12,4/17/2020 8:00,7039.11,7070,7023,7056.28,11407.85,1.59E+12,80468608.9,34723,6521.847,46008490.83,0,,7072.71,-4.710000497,0.99933406,0,0,1,-0.917081374,,
1.59E+12,4/17/2020 9:00,7056.21,7122.64,7054,7099.05,16029.285,1.59E+12,113669091.8,47742,8906.754,63148808.8,0,,7054.42,-3.880001544,0.99944999,0,0,1,-0.803379616,,
1.59E+12,4/17/2020 10:00,7099.37,7105.6,7076.61,7093.01,9312.76,1.59E+12,66036394.73,30446,4551.867,32279636.16,0,,7047.96,-3.729998919,0.999470769,0,0,1,-0.783,,
1.59E+12,4/17/2020 11:00,7092.92,7112,7051,7071.32,12020.581,1.59E+12,85090303.15,34292,5651.255,40011008.79,0,,7054.72,-4.749999414,0.999326692,0,0,1,-0.924307757,,
1.59E+12,4/17/2020 12:00,7071.4,7096.87,7061.25,7095.96,8305.067,1.59E+12,58812074.41,26241,4711.967,33371941.39,0,,7027.55,-5.109998652,0.999272862,0,0,1,-0.977103113,,
1.59E+12,4/17/2020 13:00,7095.85,7095.85,6981,7053.47,26488.006,1.59E+12,186306212,67427,12179.621,85667838.21,0,,7066.43,-4.000002167,0.999433943,-0.00003132,0,1,-0.819118183,,
1.59E+12,4/17/2020 14:00,7053.5,7067,7006.33,7021.32,14738.029,1.59E+12,103687610.8,40729,6974.96,49076286.36,0,,7077.34,-5.350001936,0.999244066,0,0,1,-1.005345637,,
1.59E+12,4/17/2020 15:00,7021,7056.2,7010,7031.14,13526.319,1.59E+12,95188779.59,34046,7356.053,51770168.12,0,,7079.49,-4.460000826,0.999370011,0,0,1,-0.881821373,,
1.59E+12,4/17/2020 16:00,7031.77,7054.57,7026,7049.25,6449.15,1.59E+12,45419496.35,19949,3520.441,24793653.84,0,,7086.8,-5.809999591,0.999180166,0,0,1,-1.068017442,,
1.59E+12,4/17/2020 17:00,7049.24,7059.89,7026.68,7037.76,6633.002,1.59E+12,46699273.75,21973,3379.014,23792903.76,0,,7081,-4.009998624,0.999433696,0,0,1,-0.819360436,,
1.59E+12,4/17/2020 18:00,7037.76,7044,7018,7028.74,5535.697,1.59E+12,38915618.31,18146,2637.68,18545087.82,0,,7100.71,-5.759996542,0.999188814,0,0,1,-1.059535662,,
1.59E+12,4/17/2020 19:00,7028.64,7084.65,7028.2,7068,9253.25,1.59E+12,65317025.76,28404,5326.741,37599936.92,0,,7085.71,-2.610000021,0.999631653,0,0,1,-0.625208284,,
1.59E+12,4/17/2020 20:00,7068.35,7080.27,7042.5,7050.54,7692.573,1.59E+12,54335056.5,23002,3430.456,24230995.18,0,,7089.72,-5.259997973,0.999258081,0,0,1,-0.991600014,,
1.59E+12,4/17/2020 21:00,7050.52,7075.13,7028.08,7044.23,7078.922,1.59E+12,49945335.96,21508,3682.546,25987488.92,0,,7090,-5.00000271,0.999294781,-0.00017145,0,1,-0.955605409,,
1.59E+12,4/17/2020 22:00,7044.24,7063.36,7041.54,7049.97,3890.713,1.59E+12,27441124.06,12345,2110.275,14885125.24,0,,7089.1,-4.869999027,0.99931303,0,0,1,-0.937707165,,
1.59E+12,4/17/2020 23:00,7049.98,7140,7010,7022.44,30698.303,1.59E+12,217363029.6,81101,14568.127,103190941.1,0,,7082.9,-4.930002965,0.999303957,0,0,1,-0.946605777,,
1.59E+12,4/18/2020 0:00,7022,7068,7008.11,7062.43,9637.048,1.59E+12,67901161.14,30221,5120.643,36081990.99,0,,7104.52,-4.920000877,0.999307483,0,0,1,-0.943147549,,
1.59E+12,4/18/2020 1:00,7062.62,7087.46,7054.89,7071.99,6740.292,1.59E+12,47652449,19434,3771.445,26668349.2,0,,7133.34,-5.489996797,0.999230375,0,0,1,-1.018773488,,
1.59E+12,4/18/2020 2:00,7071.99,7105.4,7069,7075.03,8968.671,1.59E+12,63560130.42,25391,4803.224,34045320.11,0,,7237.14,-7.090001707,0.999020331,0,0,1,-1.224780321,,
1.59E+12,4/18/2020 3:00,7075.04,7099.88,7072.34,7080.99,4703.087,1.59E+12,33327384.65,14134,2621.936,18581574.31,0,,7228.2,-5.370003257,0.999257076,0,0,1,-0.992585697,,
1.59E+12,4/18/2020 4:00,7081.01,7094.73,7075,7076.99,3477.526,1.59E+12,24638843.33,10355,1744.597,12361596.82,0,,7243.37,-4.539999449,0.99937322,0,0,1,-0.878674052,,
1.59E+12,4/18/2020 5:00,7076.99,7118.14,7075,7094.95,6148.215,1.59E+12,43633994.23,18929,3415.477,24244844.27,0,,7194.04,-4.040000207,0.999438424,-0.00019642,0,1,-0.814723311,,
1.59E+12,4/18/2020 6:00,7094.95,7103.58,7080,7083.1,4276.311,1.59E+12,30314687.07,11730,1796.091,12735530.29,0,,7189.69,-3.200001605,0.999554918,0,0,1,-0.700468393,,
1.59E+12,4/18/2020 7:00,7083.1,7094.5,7078,7084.46,3546.328,1.59E+12,25125312.32,9698,1817.404,12877318.57,0,,7191.77,-5.010002735,0.99930337,0,0,1,-0.947181495,,
1.59E+12,4/18/2020 8:00,7084.48,7101.99,7077.5,7085,4818.757,1.59E+12,34159880.03,14768,2513.126,17818471.46,0,,7211.2,-6.45000015,0.999105558,0,0,1,-1.141191433,,
1.59E+12,4/18/2020 9:00,7085.01,7096,7080.75,7084.23,3624.398,1.59E+12,25693557.58,11325,1728.51,12253916.09,0,,7220.22,-6.250002937,0.999134375,0,0,1,-1.112928313,,
1.59E+12,4/18/2020 10:00,7084.23,7087.6,7050,7077.97,8508.505,1.59E+12,60148895.89,26726,3988.013,28190147.95,0,,7215.6,-5.609999119,0.999222518,0,0,1,-1.026479472,,
1.59E+12,4/18/2020 11:00,7077.42,7113,7056.72,7099.6,7603.314,1.59E+12,53850323.9,22477,4576.455,32417900.04,0,,7260.99,-4.980000818,0.999314143,0,0,1,-0.936615558,,
1.59E+12,4/18/2020 12:00,7098.19,7162.49,7071.58,7127.85,16562.931,1.59E+12,117847218.5,48968,9271.353,65988033.3,0,,7248.6,-6.179996891,0.999147422,0,0,1,-1.100132084,,
1.59E+12,4/18/2020 13:00,7127.34,7258.71,7113.73,7230.05,37297.21,1.59E+12,268001633.6,98474,21604.709,155278621.6,0,,7222,-4.190002184,0.999419828,-0.00019142,0,1,-0.832961885,,
1.59E+12,4/18/2020 14:00,7230.05,7264.62,7201.58,7222.83,16966.322,1.59E+12,122602670.1,49415,8754.923,63280029.89,0,,7226.43,-5.919999852,0.999180785,0,0,1,-1.06741034,,
1.59E+12,4/18/2020 15:00,7222.83,7241.43,7202.27,7238.83,8926.72,1.59E+12,64479399.03,26352,4400.96,31798462.3,0,,7232.95,-5.059998229,0.999300424,0,0,1,-0.950070871,,
1.59E+12,4/18/2020 16:00,7238.55,7250,7151,7190,21354.338,1.59E+12,153535144.1,61531,9678.356,69603340.47,0,,7229.96,-5.249999304,0.999273855,0,0,1,-0.976129199,,
1.59E+12,4/18/2020 17:00,7190.11,7208.41,7175.95,7186.49,7990.803,1.59E+12,57468361.7,26719,4062.138,29215947.33,0,,7222.21,-5.060003104,0.999299383,0,0,1,-0.951091862,,
1.59E+12,4/18/2020 18:00,7186.5,7194,7171.56,7186.76,4444.789,1.59E+12,31930822.42,14885,2442.582,17549100.5,0,,7121.36,-2.460002598,0.99965456,0,0,1,-0.60274157,,
1.59E+12,4/18/2020 19:00,7186.78,7218.61,7180.52,7204.75,6599.691,1.59E+12,47550249.91,21570,3688.933,26578212.32,0,,7154.64,-3.949998043,0.999447911,0,0,1,-0.805418656,,
1.59E+12,4/18/2020 20:00,7204.66,7224.7,7192.01,7213.97,5051.529,1.59E+12,36424974.92,16503,2789.34,20116296.99,0,,7146.77,-4.459998993,0.999375942,0,0,1,-0.876004371,,
1.59E+12,4/18/2020 21:00,7213.98,7229.47,7200.16,7209.99,4679.179,1.59E+12,33764546.3,16248,2267.514,16364507.6,0,,7146.24,-3.700001491,0.999482245,-0.00005966,0,1,-0.771744576,,
1.59E+12,4/18/2020 22:00,7210,7290,7203.35,7256.01,14175.164,1.59E+12,102763565.9,40334,8130.777,58952156.56,0,,7170.55,-4.289996654,0.99940172,0,0,1,-0.850721839,,
1.59E+12,4/18/2020 23:00,7256,7269.51,7221,7242.42,9706.043,1.59E+12,70327686.37,29614,4693.233,34009253.85,0,,7165.96,-3.88999839,0.999457156,0,0,1,-0.796351351,,
1.59E+12,4/19/2020 0:00,7242.49,7258.42,7180,7217.81,11980.026,1.59E+12,86379495.1,43343,5485.522,39555092.75,0,,7163.19,-4.070002784,0.999431817,0,0,1,-0.82120332,,
1.59E+12,4/19/2020 1:00,7217.81,7229.32,7190,7220.51,4816.422,1.59E+12,34733930.79,17987,2356.829,16997858.59,0,,7155.33,-3.109999787,0.999565359,0,0,1,-0.690228075,,
1.59E+12,4/19/2020 2:00,7220.51,7240.74,7208,7227.89,4543.249,1.59E+12,32820674.32,15099,2527.363,18258050.8,0,,7103.2,-2.209997306,0.999688873,0,0,1,-0.569088086,,
1.59E+12,4/19/2020 3:00,7227.99,7231.49,7213.22,7224.71,3707.235,1.59E+12,26777287.92,12669,1908.932,13788644.8,0,,7106.99,-2.400002095,0.999662304,0,0,1,-0.595146414,,
1.59E+12,4/19/2020 4:00,7224.64,7235,7215,7217.15,3808.734,1.59E+12,27520235.61,12694,1786.33,12907698.6,0,,7097.33,-4.059999237,0.999427954,0,0,1,-0.824992071,,
1.59E+12,4/19/2020 5:00,7217.02,7220.76,7102,7118.9,20141.373,1.59E+12,144176427.3,55619,8352.974,59777440.91,0,,7122.59,-5.690002106,0.999201133,0.00008514,0,1,-1.04745344,,
1.59E+12,4/19/2020 6:00,7118.58,7173.25,7100,7150.69,14237.293,1.59E+12,101663822.6,38984,7509.218,53626211.39,0,,7157.14,-5.299998156,0.999259481,0,0,1,-0.990226923,,
1.59E+12,4/19/2020 7:00,7150.68,7159,7114,7142.31,7427.174,1.59E+12,53036944.67,21155,3463.619,24738433.5,0,,7147.12,-3.839997486,0.999462721,0,0,1,-0.790893313,,
1.59E+12,4/19/2020 8:00,7142.15,7149.5,7121,7142.54,6727.204,1.59E+12,48002885.56,20723,3303.673,23575845.03,0,,7134.28,-4.080001986,0.999428113,0,0,1,-0.824836127,,
1.59E+12,4/19/2020 9:00,7142.52,7178,7129.99,7166.26,7221.96,1.59E+12,51630252.52,22546,4136.133,29573984.46,0,,7136.44,-4.230003491,0.999407267,0,0,1,-0.845281455,,
1.59E+12,4/19/2020 10:00,7166.11,7176.9,7150.88,7162.07,5515.044,1.59E+12,39504741.03,18231,2814.137,20158598.13,0,,7183.04,-3.15000008,0.999561467,0,0,1,-0.694045269,,
1.59E+12,4/19/2020 11:00,7161.99,7163.26,7132,7159.12,6730.474,1.59E+12,48101233.87,20203,3085.88,22055973.39,0,,7175.52,-5.009998293,0.999301793,0,0,1,-0.948728184,,
1.59E+12,4/19/2020 12:00,7159.12,7166,7139.58,7152.22,5262.249,1.59E+12,37641084.95,18426,2722.693,19477331.72,0,,7120.74,-2.709996988,0.999619422,0,0,1,-0.637204197,,
1.59E+12,4/19/2020 13:00,7152.18,7153.84,7068,7100.99,16819.201,1.59E+12,119633236.5,49776,7272.037,51735439.84,0,,7161.16,-3.690002525,0.99948472,-0.0000131,0,1,-0.769317147,,
1.59E+12,4/19/2020 14:00,7101.17,7109,7055,7104.59,19322.346,1.59E+12,136839090.8,58482,9500.362,67284045.31,0,,7155.63,-3.019997863,0.999577955,0,0,1,-0.677874178,,
1.59E+12,4/19/2020 15:00,7104.6,7113.97,7086.25,7093.27,8237.997,1.59E+12,58495280.03,25525,4413.959,31344558.57,0,,7173.45,-3.569996515,0.999502332,0,0,1,-0.75204366,,
1.59E+12,4/19/2020 16:00,7093.27,7129.06,7081.26,7116.9,9256.999,1.59E+12,65819480.48,25133,4878.608,34691257.77,0,,7161.03,-5.200003418,0.999273847,0,0,1,-0.976137045,,
1.59E+12,4/19/2020 17:00,7116.99,7163.83,7112.85,7151.84,12527.243,1.59E+12,89487859.19,39191,7186.478,51339210.32,0,,7173.57,-3.779997934,0.999473066,0,0,1,-0.78074715,,
1.59E+12,4/19/2020 18:00,7151.84,7159,7133.5,7143.28,4776.412,1.59E+12,34126405.8,18186,2447.036,17484366.15,0,,7173.29,-2.839998764,0.999604087,0,0,1,-0.65224445,,
1.59E+12,4/19/2020 19:00,7143.29,7148.65,7112.86,7130.2,5773.831,1.59E+12,41153577.16,20673,2855.905,20357296.38,0,,7167.97,-4.280002055,0.999402899,0,0,1,-0.8495655,,
1.59E+12,4/19/2020 20:00,7130.26,7145,7113.41,7132.21,5289.516,1.59E+12,37701486.51,19755,2862.95,20409739.92,0,,7184.94,-5.239998297,0.999270697,0,0,1,-0.979226501,,
1.59E+12,4/19/2020 21:00,7132.2,7199,7132,7179.89,8699.41,1.59E+12,62319267.97,30784,5205.612,37292857.48,0,,7150.16,-4.159998839,0.999418195,-0.00001874,0,1,-0.834563498,,
1.59E+12,4/19/2020 22:00,7179.96,7189.99,7149.25,7170.51,10985.909,1.59E+12,78772360.86,39440,5285.108,37898628.89,0,,7146.56,-4.129997024,0.9994221,0,0,1,-0.830733554,,
1.59E+12,4/19/2020 23:00,7170.58,7183,7104.55,7118.03,13167.813,1.59E+12,94049403.49,42942,5641.039,40281871.22,0,,7076.45,-5.720000682,0.999191685,0,0,1,-1.056719844,,
1.59E+12,4/20/2020 0:00,7118.04,7167.13,7081.04,7157.47,16006.936,1.59E+12,114169377.1,47059,8375.62,59758789.46,0,,6966.55,-2.349998445,0.999662674,0,0,1,-0.594783526,,
1.59E+12,4/20/2020 1:00,7157.46,7161.8,7130,7152.61,6269.322,1.59E+12,44800695.33,21937,3240.167,23156786.45,0,,7034.11,-2.149996824,0.999694347,0,0,1,-0.563719299,,
1.59E+12,4/20/2020 2:00,7152.61,7182.44,7143.36,7169.88,7780.306,1.59E+12,55709188.56,23454,4033.519,28885140.1,0,,7022.81,-3.820001317,0.999456058,0,0,1,-0.797428247,,
1.59E+12,4/20/2020 3:00,7169.88,7179.02,7150,7155.83,5054.322,1.59E+12,36202150.28,16941,2555.911,18307214.9,0,,7065.64,-5.079997322,0.999281028,0,0,1,-0.969094068,,
1.59E+12,4/20/2020 4:00,7155.84,7208.55,7155.84,7169.79,13284.189,1.59E+12,95499504.1,41484,7664.867,55109635.72,0,,7071.4,-6.160002611,0.999128885,0,0,1,-1.118312792,,
1.59E+12,4/20/2020 5:00,7169.81,7181.31,7150.12,7170.45,6972.42,1.59E+12,49982716.01,25123,3566.031,25564657.84,0,,7044.73,-3.39999804,0.99951737,-0.00005762,0,1,-0.737294699,,
1.59E+12,4/20/2020 6:00,7170.45,7176,7151,7163.69,4782.621,1.59E+12,34256214.73,18047,2371.693,16988494.03,0,,6872.59,-2.630002741,0.99961732,0,0,1,-0.639265796,,
1.59E+12,4/20/2020 7:00,7163.69,7185.8,7155,7179.7,6024.616,1.59E+12,43206568.33,21519,3052.578,21893953.7,0,,6865.85,-3.729996598,0.999456732,0,0,1,-0.796767201,,
1.59E+12,4/20/2020 8:00,7179.69,7182,7130,7146,10538.648,1.59E+12,75330648.05,35324,4924.555,35200290.58,0,,6768.88,-2.170001395,0.999679415,0,0,1,-0.578364298,,
1.59E+12,4/20/2020 9:00,7146,7155.15,7115.92,7142.43,8238.733,1.59E+12,58799965.02,31394,3856.543,27530627.12,0,,6856.94,-4.48000232,0.999346647,0,0,1,-0.904736304,,
1.59E+12,4/20/2020 10:00,7142.31,7142.8,7029.4,7070.73,29266.095,1.59E+12,207105378.7,88027,12984.459,91880482.34,0,,6841.83,-4.889999579,0.999285279,0,0,1,-0.964924775,,
1.59E+12,4/20/2020 11:00,7070.85,7079,6944,6964.2,31254.324,1.59E+12,218992630.7,89380,13286.619,93090936.97,0,,6875.63,-3.619998568,0.999473503,0,0,1,-0.78031855,,
1.59E+12,4/20/2020 12:00,6964.2,7059.53,6911.99,7031.96,37256.441,1.59E+12,260152937.4,95181,19133.225,133652386.8,0,,6826.83,-1.540003138,0.999774419,0,0,1,-0.48518633,,
1.59E+12,4/20/2020 13:00,7032.01,7049,7004.55,7018.99,15706.379,1.59E+12,110358651.9,43641,7426.977,52190728.3,0,,6878.54,-3.929998801,0.999428658,-0.0000918,0,1,-0.824301603,,
1.59E+12,4/20/2020 14:00,7019,7070,7004.17,7060.56,14420.97,1.59E+12,101549550,46255,7908.995,55700881.93,0,,6874.64,-3.860000366,0.999438516,0,0,1,-0.814633079,,
1.59E+12,4/20/2020 15:00,7060.54,7090,7046.58,7065.24,15093.03,1.59E+12,106687184.2,48822,7860.873,55573821.65,0,,6848.45,-4.309996675,0.999370661,0,0,1,-0.881183867,,
1.59E+12,4/20/2020 16:00,7065.3,7080,7025.91,7041.33,13502.929,1.59E+12,95173253.59,41749,6675.737,47058995.92,0,,6857.92,-4.630001245,0.999324868,0,0,1,-0.926096699,,
1.59E+12,4/20/2020 17:00,7041.36,7043.21,6830,6869.96,55700.098,1.59E+12,386201159.2,145596,26052.43,180668190.1,0,,6853.12,-4.619996582,0.999325855,0,0,1,-0.925128669,,
1.59E+12,4/20/2020 18:00,6869.8,6997,6820,6862.12,48472.891,1.59E+12,334169825.8,133355,25305.728,174531252,0,,6887.79,-4.840001818,0.999297307,0,0,1,-0.95312796,,
1.59E+12,4/20/2020 19:00,6862.11,6890,6763.68,6766.71,40009.097,1.59E+12,272741318,117684,19199.878,130941462.4,0,,6876.67,-4.759996591,0.999307805,0,0,1,-0.942831738,,
1.59E+12,4/20/2020 20:00,6766.72,6864.55,6735.95,6852.46,27631.769,1.59E+12,188418862.4,80082,15530.67,105949623.8,0,,6878.68,-5.359998151,0.999220781,0,0,1,-1.028183086,,
1.59E+12,4/20/2020 21:00,6852.22,6874,6820.7,6836.94,11205.763,1.59E+12,76772137.38,40078,5750.639,39398968.51,0,,6859.7,-4.570000737,0.99933379,-0.00007539,0,1,-0.917346185,,
1.59E+12,4/20/2020 22:00,6836.88,6888.18,6834,6872.01,9321.079,1.59E+12,64008576.44,33411,5328.427,36589560.97,0,,6832.61,-0.339997506,0.999950239,0,0,1,-0.312745692,,
1.59E+12,4/20/2020 23:00,6872,6879,6813.36,6825.29,11312.003,1.59E+12,77388075.23,42332,5680.922,38865526.29,0,,6807.2,-2.61000301,0.999616582,0,0,1,-0.639989611,,
1.59E+12,4/21/2020 0:00,6825.28,6912,6809.48,6874.61,15099.089,1.59E+12,103684869.5,51227,8483.327,58261382.8,0,,6793.29,-2.55999699,0.999623158,0,0,1,-0.633540005,,
1.59E+12,4/21/2020 1:00,6874.19,6903.38,6860.97,6870.78,8751.606,1.59E+12,60227268.58,27386,4243.139,29203220.71,0,,6809.23,-2.169999463,0.999681315,0,0,1,-0.576500817,,
1.59E+12,4/21/2020 2:00,6870.84,6883.07,6835.01,6844.14,8922.332,1.59E+12,61174601.53,29962,4564.548,31300579.8,0,,6834.27,-5.370000315,0.999214254,0,0,1,-1.034584633,,
1.59E+12,4/21/2020 3:00,6843.98,6870,6835.64,6853.29,5155.294,1.59E+12,35337071.07,18629,2840.665,19474205.13,0,,6816.37,-1.119997755,0.99983569,0,0,1,-0.425092994,,
1.59E+12,4/21/2020 4:00,6853.29,6861.81,6827.14,6848.5,6632.173,1.59E+12,45367082.74,23181,3448.951,23595616.36,0,,6830.8,-1.839998934,0.999730632,0,0,1,-0.528131718,,
1.59E+12,4/21/2020 5:00,6848.78,6885.68,6837.71,6882.95,7869.187,1.59E+12,54053683.51,26469,4363.921,29980067.67,0,,6844.13,-2.469998608,0.999639107,0.0001,0,1,-0.617897555,,
1.59E+12,4/21/2020 6:00,6882.95,6897,6865.95,6871.91,7341.945,1.59E+12,50507039.55,23571,3519.102,24213135.4,0,,6898.35,-4.219996629,0.99938826,0,0,1,-0.86392313,,
1.59E+12,4/21/2020 7:00,6871.93,6880.11,6857.71,6873.32,5447.107,1.59E+12,37424132.07,20182,2780.394,19103868.07,0,,6877.36,-3.739997774,0.999456187,0,0,1,-0.797301726,,
1.59E+12,4/21/2020 8:00,6873.32,6889.99,6840.1,6855.13,8616.946,1.59E+12,59146701.15,27872,4297.946,29510331.43,0,,6864.92,-2.599999206,0.999621263,0,0,1,-0.635398582,,
1.59E+12,4/21/2020 9:00,6855.04,6866,6767.04,6832.27,23192.081,1.59E+12,157941204.4,68696,11508.595,78385496.39,0,,6884.08,-5.100001827,0.99925916,0,0,1,-0.990541753,,
1.59E+12,4/21/2020 10:00,6831.28,6850,6800.52,6804.59,12303.897,1.59E+12,83954262.65,42162,6213.368,42400779.77,0,,6888,-3.549999432,0.999484611,0,0,1,-0.769424052,,
1.59E+12,4/21/2020 11:00,6804.63,6825,6759.16,6790.73,16043.502,1.59E+12,109058242.9,53565,7816.915,53152251.95,0,,6890.61,-3.879999132,0.999436915,0,0,1,-0.816203307,,
1.59E+12,4/21/2020 12:00,6790.2,6838,6780,6807.06,12422.846,1.59E+12,84668832.13,39859,6861.184,46769479.99,0,,6841.37,-3.36999729,0.999507409,0,0,1,-0.747064243,,
1.59E+12,4/21/2020 13:00,6807.05,6835.45,6780.01,6828.9,16630.371,1.59E+12,113207273.9,50873,8572.264,58368437.98,0,,6831.68,-3.709998477,0.999456942,-0.00002663,0,1,-0.796561238,,
1.59E+12,4/21/2020 14:00,6828.89,6877.03,6810,6815.25,22054.532,1.59E+12,150912972.6,67800,11345.975,77652404.1,0,,6854.05,-6.310002927,0.999079376,0,0,1,-1.1668702,,
1.59E+12,4/21/2020 15:00,6815.25,6846.24,6800,6828.96,15825.03,1.59E+12,107916218.4,53246,7984.67,54459475.25,0,,6867.64,-5.640001277,0.999178757,0,0,1,-1.06939936,,
1.59E+12,4/21/2020 16:00,6828.75,6854.36,6816.34,6841.66,11323.809,1.59E+12,77406766.69,39027,5924.618,40505109.6,0,,6862.24,-4.639999647,0.999323836,0,0,1,-0.927108863,,
1.59E+12,4/21/2020 17:00,6841.56,6940,6806.16,6894.13,32042.924,1.59E+12,220380540.2,89991,17621.716,121247072.4,0,,6854.07,-3.659997985,0.999466011,0,0,1,-0.787666549,,
1.59E+12,4/21/2020 18:00,6894.14,6902,6866.04,6873.62,13865.445,1.59E+12,95446973.26,43488,7089.927,48813006.42,0,,6900.56,-4.370000438,0.999366718,0,0,1,-0.88505108,,
1.59E+12,4/21/2020 19:00,6873.64,6896.63,6862.32,6862.32,9548.439,1.59E+12,65704661.02,32279,5060.21,34827420.5,0,,6934.28,-5.95000056,0.999141944,0,0,1,-1.105504793,,
1.59E+12,4/21/2020 20:00,6862.31,6884.5,6855,6878.98,8131.22,1.59E+12,55845886.12,27796,4538.795,31172957.1,0,,6942.11,-7.149998426,0.998970054,0,0,1,-1.274090968,,
1.59E+12,4/21/2020 21:00,6879.17,6906,6865.86,6884.45,5317.774,1.59E+12,36613184.24,19580,3001.437,20666452.55,0,,6947.94,-6.029999011,0.999132117,-0.00011402,0,1,-1.115142913,,
1.59E+12,4/21/2020 22:00,6884.45,6896.05,6869,6886.73,5093.635,1.59E+12,35051338.42,18458,2654.794,18270663.61,0,,6947.4,-6.910002146,0.999005383,0,0,1,-1.239441012,,
1.59E+12,4/21/2020 23:00,6886.68,6894.73,6827,6838,10393.344,1.59E+12,71240769.94,32307,4695.487,32187262.42,0,,6937.57,-5.88999693,0.999151,0,0,1,-1.096622855,,
1.59E+12,4/22/2020 0:00,6838,6855.37,6812.57,6827.97,13330.638,1.59E+12,91086914.18,35238,6360.033,43464245.39,0,,6955.8,-6.820001917,0.999019523,0,0,1,-1.225572791,,
1.59E+12,4/22/2020 1:00,6827.82,6847.74,6815,6847.74,6709.091,1.59E+12,45842498.11,18513,3911.156,26728989.69,0,,6954.42,-6.440001553,0.99907397,0,0,1,-1.172172293,,
1.59E+12,4/22/2020 2:00,6847.74,6881.82,6840.29,6862,8586.699,1.59E+12,58913925.88,26933,4949.36,33958594.97,0,,7061.34,-5.15999653,0.999269261,0,0,1,-0.9806349,,
1.59E+12,4/22/2020 3:00,6861.99,6870,6844.57,6857.6,5225.006,1.59E+12,35822229.15,18285,2794.169,19158427.68,0,,7091.95,-7.2100026,0.998983354,0,0,1,-1.261046601,,
1.59E+12,4/22/2020 4:00,6857.6,6867.8,6837.87,6850.41,4751.422,1.59E+12,32575030.97,16962,2352.015,16127915.22,0,,7112.2,-6.510002914,0.999084671,0,0,1,-1.161676973,,
1.59E+12,4/22/2020 5:00,6850.42,6907.7,6846.61,6896.19,9774.567,1.59E+12,67242657.05,30991,6065.984,41735981.01,0,,7119.73,-4.349998396,0.999389022,-0.00031244,0,1,-0.863175776,,
