,datetime,QC_ADAUSDT,QC_BNBUSDT,QC_BTCUSDT,QC_DOGEUSDT,QC_DOTUSDT,QC_ETHUSDT,QC_LTCUSDT,QC_XRPUSDT,QC_ADAUSDT_prep,QC_BNBUSDT_prep,QC_BTCUSDT_prep,QC_DOGEUSDT_prep,QC_DOTUSDT_prep,QC_ETHUSDT_prep,QC_LTCUSDT_prep,QC_XRPUSDT_prep
1597813200,2020-08-19 05:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597816800,2020-08-19 06:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597820400,2020-08-19 07:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597824000,2020-08-19 08:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597827600,2020-08-19 09:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597831200,2020-08-19 10:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597834800,2020-08-19 11:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597838400,2020-08-19 12:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597842000,2020-08-19 13:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597845600,2020-08-19 14:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597849200,2020-08-19 15:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597852800,2020-08-19 16:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597856400,2020-08-19 17:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597860000,2020-08-19 18:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597863600,2020-08-19 19:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597867200,2020-08-19 20:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597870800,2020-08-19 21:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597874400,2020-08-19 22:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597878000,2020-08-19 23:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597881600,2020-08-20 00:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597885200,2020-08-20 01:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597888800,2020-08-20 02:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597892400,2020-08-20 03:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597896000,2020-08-20 04:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597899600,2020-08-20 05:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597903200,2020-08-20 06:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597906800,2020-08-20 07:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597910400,2020-08-20 08:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597914000,2020-08-20 09:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597917600,2020-08-20 10:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597921200,2020-08-20 11:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597924800,2020-08-20 12:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597928400,2020-08-20 13:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597932000,2020-08-20 14:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597935600,2020-08-20 15:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597939200,2020-08-20 16:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597942800,2020-08-20 17:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597946400,2020-08-20 18:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597950000,2020-08-20 19:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597953600,2020-08-20 20:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597957200,2020-08-20 21:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597960800,2020-08-20 22:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597964400,2020-08-20 23:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597968000,2020-08-21 00:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597971600,2020-08-21 01:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597975200,2020-08-21 02:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597978800,2020-08-21 03:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597982400,2020-08-21 04:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597986000,2020-08-21 05:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597989600,2020-08-21 06:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597993200,2020-08-21 07:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1597996800,2020-08-21 08:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598000400,2020-08-21 09:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598004000,2020-08-21 10:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598007600,2020-08-21 11:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598011200,2020-08-21 12:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598014800,2020-08-21 13:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598018400,2020-08-21 14:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598022000,2020-08-21 15:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598025600,2020-08-21 16:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598029200,2020-08-21 17:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598032800,2020-08-21 18:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598036400,2020-08-21 19:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598040000,2020-08-21 20:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598043600,2020-08-21 21:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598047200,2020-08-21 22:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598050800,2020-08-21 23:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598054400,2020-08-22 00:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598058000,2020-08-22 01:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598061600,2020-08-22 02:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598065200,2020-08-22 03:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598068800,2020-08-22 04:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598072400,2020-08-22 05:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598076000,2020-08-22 06:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598079600,2020-08-22 07:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598083200,2020-08-22 08:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598086800,2020-08-22 09:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598090400,2020-08-22 10:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598094000,2020-08-22 11:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598097600,2020-08-22 12:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598101200,2020-08-22 13:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598104800,2020-08-22 14:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598108400,2020-08-22 15:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598112000,2020-08-22 16:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598115600,2020-08-22 17:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598119200,2020-08-22 18:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598122800,2020-08-22 19:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598126400,2020-08-22 20:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598130000,2020-08-22 21:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598133600,2020-08-22 22:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598137200,2020-08-22 23:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598140800,2020-08-23 00:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598144400,2020-08-23 01:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598148000,2020-08-23 02:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598151600,2020-08-23 03:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
1598155200,2020-08-23 04:00:00 UTC,409516.7519021252,3017.8164415217257,6.035463239729933,0.0,0.0,269.8497421701397,1528.7209163876344,322126.346876282,-408717.79875410773,-3012.9033138157433,-6.031270634820129,0.0,0.0,-269.72241633631853,-1527.9780976721886,-321911.92585685593
